dma,State,geoCode,Year,cancer,cardiovascular,depression,diabetes,diarrhea,obesity,rehab,stroke,vaccine
Laredo TX,TX,749,2009,41,19,20,61,32,21,42,30,34
Laredo TX,TX,749,2010,47,23,26,35,22,39,36,22,38
Laredo TX,TX,749,2011,51,25,48,85,58,43,59,27,42
Laredo TX,TX,749,2012,52,55,59,63,55,50,44,30,60
Laredo TX,TX,749,2013,55,42,54,75,45,49,37,39,43
Laredo TX,TX,749,2014,63,52,58,80,50,54,37,46,52
Laredo TX,TX,749,2015,59,51,61,74,50,49,31,39,35
Laredo TX,TX,749,2016,54,40,46,81,52,34,34,40,47
Laredo TX,TX,749,2017,47,44,59,84,59,40,29,48,53
Las Vegas NV,NV,839,2004,33,4,32,30,16,17,16,16,22
Las Vegas NV,NV,839,2005,52,10,7,18,23,10,24,35,20
Las Vegas NV,NV,839,2006,41,15,18,32,37,17,28,20,23
Las Vegas NV,NV,839,2007,54,30,27,38,16,19,35,43,30
Las Vegas NV,NV,839,2008,59,18,23,38,43,17,60,45,15
Las Vegas NV,NV,839,2009,52,19,16,53,53,29,47,41,27
Las Vegas NV,NV,839,2010,58,44,21,41,28,20,65,35,37
Las Vegas NV,NV,839,2011,51,39,44,55,61,23,65,49,46
Las Vegas NV,NV,839,2012,55,44,55,52,57,36,57,50,46
Las Vegas NV,NV,839,2013,59,32,53,58,68,34,56,56,52
Las Vegas NV,NV,839,2014,67,38,53,63,69,33,63,53,51
Las Vegas NV,NV,839,2015,58,34,53,70,65,43,54,45,50
Las Vegas NV,NV,839,2016,59,37,48,69,65,38,51,49,50
Las Vegas NV,NV,839,2017,59,31,52,70,65,42,52,55,60
Lexington KY,KY,541,2004,61,15,57,47,14,82,15,21,30
Lexington KY,KY,541,2005,84,26,18,29,13,56,25,44,32
Lexington KY,KY,541,2006,62,38,33,50,29,66,29,25,43
Lexington KY,KY,541,2007,81,56,52,72,18,74,40,59,48
Lexington KY,KY,541,2008,76,24,44,55,48,50,58,71,25
Lexington KY,KY,541,2009,64,37,29,73,51,82,47,61,40
Lexington KY,KY,541,2010,71,57,35,46,28,57,65,43,41
Lexington KY,KY,541,2011,65,38,62,73,75,50,67,61,63
Lexington KY,KY,541,2012,67,41,70,67,76,71,64,63,57
Lexington KY,KY,541,2013,68,40,75,79,81,78,57,74,70
Lexington KY,KY,541,2014,85,46,70,76,81,66,59,67,62
Lexington KY,KY,541,2015,73,44,72,79,87,80,56,61,64
Lexington KY,KY,541,2016,74,41,66,87,90,66,53,70,68
Lexington KY,KY,541,2017,73,29,69,87,91,67,61,73,77
Lima OH,OH,558,2004,45,11,49,31,22,29,13,13,26
Lima OH,OH,558,2005,53,18,11,19,25,13,38,60,42
Lima OH,OH,558,2006,45,0,21,35,83,25,16,41,33
Lima OH,OH,558,2007,71,27,46,47,26,53,28,58,47
Lima OH,OH,558,2008,65,13,36,38,41,25,49,32,29
Lima OH,OH,558,2009,62,31,25,55,54,57,35,42,41
Lima OH,OH,558,2010,65,24,31,41,37,34,49,28,38
Lima OH,OH,558,2011,61,29,62,55,60,35,53,71,52
Lima OH,OH,558,2012,66,32,97,66,62,78,59,70,58
Lima OH,OH,558,2013,68,27,89,68,72,82,48,62,53
Lima OH,OH,558,2014,75,47,67,89,68,75,45,60,76
Lima OH,OH,558,2015,70,27,76,83,82,52,47,58,65
Lima OH,OH,558,2016,69,16,65,72,76,49,46,59,52
Lima OH,OH,558,2017,70,29,74,73,94,37,50,69,78
Lincoln & Hastings-Kearney NE,NE,722,2004,41,7,43,46,18,42,17,18,25
Lincoln & Hastings-Kearney NE,NE,722,2005,71,19,16,24,42,27,24,47,30
Lincoln & Hastings-Kearney NE,NE,722,2006,49,17,32,42,34,38,32,23,31
Lincoln & Hastings-Kearney NE,NE,722,2007,60,30,50,54,23,53,29,55,50
Lincoln & Hastings-Kearney NE,NE,722,2008,58,19,35,47,44,37,55,50,20
Lincoln & Hastings-Kearney NE,NE,722,2009,55,25,27,57,42,57,36,47,32
Lincoln & Hastings-Kearney NE,NE,722,2010,57,49,37,38,28,44,48,34,46
Lincoln & Hastings-Kearney NE,NE,722,2011,57,37,61,72,60,46,56,57,60
Lincoln & Hastings-Kearney NE,NE,722,2012,59,32,71,62,65,68,49,55,55
Lincoln & Hastings-Kearney NE,NE,722,2013,61,28,68,68,73,62,44,63,63
Lincoln & Hastings-Kearney NE,NE,722,2014,68,39,67,71,67,62,53,61,61
Lincoln & Hastings-Kearney NE,NE,722,2015,61,43,75,70,71,66,51,54,63
Lincoln & Hastings-Kearney NE,NE,722,2016,63,38,66,79,73,68,48,60,55
Lincoln & Hastings-Kearney NE,NE,722,2017,64,31,64,70,71,60,51,64,65
Little Rock-Pine Bluff AR,AR,693,2004,45,8,44,44,14,30,19,13,30
Little Rock-Pine Bluff AR,AR,693,2005,69,19,13,23,16,17,25,41,21
Little Rock-Pine Bluff AR,AR,693,2006,49,21,21,48,41,30,40,23,49
Little Rock-Pine Bluff AR,AR,693,2007,66,29,34,67,21,38,39,52,40
Little Rock-Pine Bluff AR,AR,693,2008,64,29,30,48,45,29,61,73,21
Little Rock-Pine Bluff AR,AR,693,2009,60,20,22,67,58,52,49,61,33
Little Rock-Pine Bluff AR,AR,693,2010,69,44,29,47,29,32,70,43,37
Little Rock-Pine Bluff AR,AR,693,2011,61,36,64,79,68,39,76,66,57
Little Rock-Pine Bluff AR,AR,693,2012,65,46,75,72,67,59,83,68,58
Little Rock-Pine Bluff AR,AR,693,2013,69,37,76,78,73,72,73,72,63
Little Rock-Pine Bluff AR,AR,693,2014,76,39,67,75,74,53,87,65,70
Little Rock-Pine Bluff AR,AR,693,2015,67,48,74,77,74,61,79,64,56
Little Rock-Pine Bluff AR,AR,693,2016,65,45,64,81,74,56,82,66,54
Little Rock-Pine Bluff AR,AR,693,2017,67,33,66,80,74,58,90,80,69
Los Angeles CA,CA,803,2004,37,5,33,30,11,24,16,15,25
Los Angeles CA,CA,803,2005,54,11,9,18,19,16,20,35,21
Los Angeles CA,CA,803,2006,39,14,17,30,37,22,25,18,28
Los Angeles CA,CA,803,2007,52,22,29,42,17,26,32,43,29
Los Angeles CA,CA,803,2008,54,14,26,36,44,22,50,49,18
Los Angeles CA,CA,803,2009,50,16,17,49,50,35,37,45,31
Los Angeles CA,CA,803,2010,54,35,23,34,25,26,51,34,39
Los Angeles CA,CA,803,2011,49,27,46,52,57,28,56,47,49
Los Angeles CA,CA,803,2012,53,26,56,50,58,40,47,50,42
Los Angeles CA,CA,803,2013,56,26,58,55,60,44,41,52,49
Los Angeles CA,CA,803,2014,63,32,54,61,58,40,44,48,49
Los Angeles CA,CA,803,2015,57,35,55,63,58,52,42,46,56
Los Angeles CA,CA,803,2016,58,39,53,73,62,49,39,50,56
Los Angeles CA,CA,803,2017,59,33,58,74,61,53,37,55,65
Louisville KY,KY,529,2004,49,5,42,39,11,43,25,13,15
Louisville KY,KY,529,2005,71,21,10,28,20,20,36,48,27
Louisville KY,KY,529,2006,50,22,21,38,38,27,39,24,35
Louisville KY,KY,529,2007,63,30,36,54,23,33,40,47,37
Louisville KY,KY,529,2008,67,25,29,48,64,24,79,63,25
Louisville KY,KY,529,2009,62,25,20,64,67,40,60,53,40
Louisville KY,KY,529,2010,66,52,26,42,35,28,76,43,46
Louisville KY,KY,529,2011,65,52,61,73,67,41,93,65,64
Louisville KY,KY,529,2012,65,48,67,66,69,51,85,65,57
Louisville KY,KY,529,2013,70,44,69,75,72,54,83,73,61
Louisville KY,KY,529,2014,81,43,62,77,81,44,91,68,63
Louisville KY,KY,529,2015,69,53,65,81,76,53,90,59,64
Louisville KY,KY,529,2016,70,51,60,84,80,46,79,68,63
Louisville KY,KY,529,2017,72,39,61,82,77,52,82,74,74
Lubbock TX,TX,651,2004,37,5,47,37,18,35,20,19,15
Lubbock TX,TX,651,2005,53,13,14,22,21,22,29,40,40
Lubbock TX,TX,651,2006,46,26,21,40,29,30,48,25,44
Lubbock TX,TX,651,2007,69,40,43,65,20,27,36,53,51
Lubbock TX,TX,651,2008,59,25,26,47,58,32,61,63,24
Lubbock TX,TX,651,2009,53,19,21,63,50,46,40,43,26
Lubbock TX,TX,651,2010,54,46,26,37,31,30,54,40,50
Lubbock TX,TX,651,2011,57,33,64,70,65,39,76,58,80
Lubbock TX,TX,651,2012,53,38,68,68,57,53,71,52,55
Lubbock TX,TX,651,2013,55,48,69,65,67,52,57,60,66
Lubbock TX,TX,651,2014,65,47,68,65,77,49,68,47,58
Lubbock TX,TX,651,2015,56,42,66,74,76,57,56,44,64
Lubbock TX,TX,651,2016,57,50,64,79,71,60,52,60,66
Lubbock TX,TX,651,2017,59,36,64,78,75,66,56,65,79
Macon GA,GA,503,2004,44,14,37,31,14,29,19,14,49
Macon GA,GA,503,2005,55,25,10,22,22,23,29,48,33
Macon GA,GA,503,2006,44,24,18,39,46,29,39,23,50
Macon GA,GA,503,2007,65,42,35,48,16,36,40,54,42
Macon GA,GA,503,2008,66,23,32,44,59,32,76,58,24
Macon GA,GA,503,2009,53,36,19,57,48,41,59,53,24
Macon GA,GA,503,2010,62,49,26,41,29,34,70,46,41
Macon GA,GA,503,2011,59,43,56,67,54,50,69,54,54
Macon GA,GA,503,2012,59,48,63,67,58,67,74,60,57
Macon GA,GA,503,2013,62,45,67,64,62,62,65,68,60
Macon GA,GA,503,2014,72,56,60,78,68,54,71,69,53
Macon GA,GA,503,2015,66,60,68,73,71,60,66,62,53
Macon GA,GA,503,2016,63,59,56,78,66,51,69,65,56
Macon GA,GA,503,2017,53,38,46,66,53,41,60,62,47
Madison WI,WI,669,2004,49,4,48,37,12,32,13,13,25
Madison WI,WI,669,2005,69,11,12,20,23,14,18,45,34
Madison WI,WI,669,2006,56,16,25,38,36,23,25,25,45
Madison WI,WI,669,2007,68,29,40,54,20,31,30,54,52
Madison WI,WI,669,2008,67,21,31,45,61,25,50,59,29
Madison WI,WI,669,2009,61,18,21,58,63,40,38,53,41
Madison WI,WI,669,2010,66,46,27,42,31,34,46,40,56
Madison WI,WI,669,2011,59,30,60,68,60,38,53,58,71
Madison WI,WI,669,2012,59,24,63,55,66,44,51,65,62
Madison WI,WI,669,2013,61,26,63,66,66,45,44,64,69
Madison WI,WI,669,2014,71,30,61,64,68,41,52,59,64
Madison WI,WI,669,2015,64,34,59,64,72,48,47,57,69
Madison WI,WI,669,2016,63,35,57,72,70,53,39,62,81
Madison WI,WI,669,2017,63,28,60,73,73,55,38,67,83
Mankato MN,MN,737,2004,50,22,59,51,12,37,8,17,44
Mankato MN,MN,737,2005,87,18,14,24,37,25,5,47,36
Mankato MN,MN,737,2006,53,15,36,38,59,47,20,23,18
Mankato MN,MN,737,2007,67,73,53,50,13,59,30,69,39
Mankato MN,MN,737,2008,66,14,44,59,44,46,46,73,24
Mankato MN,MN,737,2009,59,20,28,55,66,61,37,46,33
Mankato MN,MN,737,2010,60,29,35,35,25,48,51,39,43
Mankato MN,MN,737,2011,53,34,69,63,53,38,44,53,57
Mankato MN,MN,737,2012,57,53,85,72,51,88,33,61,55
Mankato MN,MN,737,2013,63,44,81,68,69,97,30,62,64
Mankato MN,MN,737,2014,66,39,73,83,66,58,39,57,58
Mankato MN,MN,737,2015,57,61,72,64,63,96,25,55,55
Mankato MN,MN,737,2016,59,59,74,74,78,99,18,68,61
Mankato MN,MN,737,2017,64,34,79,78,80,67,26,81,95
Marquette MI,MI,553,2004,35,5,46,30,12,24,21,22,28
Marquette MI,MI,553,2005,58,12,13,21,25,22,20,38,39
Marquette MI,MI,553,2006,48,16,32,31,52,36,19,34,41
Marquette MI,MI,553,2007,56,53,54,59,23,49,46,72,43
Marquette MI,MI,553,2008,57,25,38,43,54,27,63,68,25
Marquette MI,MI,553,2009,52,27,23,60,56,46,47,87,37
Marquette MI,MI,553,2010,60,28,33,40,27,29,64,56,52
Marquette MI,MI,553,2011,58,48,61,64,65,35,67,75,63
Marquette MI,MI,553,2012,62,51,84,52,64,44,61,80,70
Marquette MI,MI,553,2013,66,39,100,74,73,56,49,93,73
Marquette MI,MI,553,2014,73,39,75,73,62,46,68,72,71
Marquette MI,MI,553,2015,63,47,79,77,70,61,53,80,70
Marquette MI,MI,553,2016,64,58,73,75,74,51,48,84,80
Marquette MI,MI,553,2017,69,34,68,67,75,43,55,95,82
Medford-Klamath Falls OR,OR,813,2004,38,12,27,28,14,41,13,19,35
Medford-Klamath Falls OR,OR,813,2005,61,11,12,23,23,20,16,51,23
Medford-Klamath Falls OR,OR,813,2006,44,13,23,37,29,24,20,25,33
Medford-Klamath Falls OR,OR,813,2007,67,24,37,52,20,35,23,56,28
Medford-Klamath Falls OR,OR,813,2008,60,14,29,50,38,23,42,70,29
Medford-Klamath Falls OR,OR,813,2009,53,13,22,55,58,61,41,49,33
Medford-Klamath Falls OR,OR,813,2010,56,43,25,37,30,37,37,49,43
Medford-Klamath Falls OR,OR,813,2011,60,30,57,62,56,36,53,70,60
Medford-Klamath Falls OR,OR,813,2012,57,29,66,58,48,45,43,67,60
Medford-Klamath Falls OR,OR,813,2013,61,29,71,69,59,55,42,76,72
Medford-Klamath Falls OR,OR,813,2014,70,25,65,73,69,43,40,69,77
Medford-Klamath Falls OR,OR,813,2015,60,37,63,71,68,62,42,62,81
Medford-Klamath Falls OR,OR,813,2016,62,36,56,77,77,52,36,60,67
Medford-Klamath Falls OR,OR,813,2017,64,23,63,79,66,40,40,77,76
Memphis TN,TN,640,2004,48,8,34,41,17,28,19,15,21
Memphis TN,TN,640,2005,67,20,9,27,32,21,29,38,25
Memphis TN,TN,640,2006,51,37,20,39,55,25,36,23,35
Memphis TN,TN,640,2007,68,44,32,61,20,26,36,56,40
Memphis TN,TN,640,2008,71,30,27,50,58,25,64,58,22
Memphis TN,TN,640,2009,63,37,17,66,51,42,47,60,32
Memphis TN,TN,640,2010,67,72,23,49,27,28,65,40,41
Memphis TN,TN,640,2011,62,66,56,82,61,45,70,60,50
Memphis TN,TN,640,2012,67,78,63,72,60,63,64,59,49
Memphis TN,TN,640,2013,68,70,63,79,66,73,59,62,59
Memphis TN,TN,640,2014,76,79,57,80,69,52,72,63,56
Memphis TN,TN,640,2015,67,83,58,78,67,62,69,58,49
Memphis TN,TN,640,2016,68,90,55,82,69,57,62,60,56
Memphis TN,TN,640,2017,67,77,54,84,65,49,62,68,58
Meridian MS,MS,711,2004,33,0,61,63,0,73,100,0,0
Meridian MS,MS,711,2005,76,74,15,32,100,35,0,78,100
Meridian MS,MS,711,2006,71,100,26,16,100,100,79,21,54
Meridian MS,MS,711,2007,80,73,42,32,0,100,53,69,35
Meridian MS,MS,711,2008,73,72,33,43,50,58,52,69,38
Meridian MS,MS,711,2009,60,26,25,69,39,57,38,81,27
Meridian MS,MS,711,2010,66,68,32,42,35,32,100,35,40
Meridian MS,MS,711,2011,68,47,65,85,85,40,57,62,49
Meridian MS,MS,711,2012,65,54,92,85,75,87,49,60,34
Meridian MS,MS,711,2013,68,37,65,100,71,47,35,66,56
Meridian MS,MS,711,2014,83,53,76,72,62,63,74,77,32
Meridian MS,MS,711,2015,68,100,63,80,67,72,51,50,40
Meridian MS,MS,711,2016,73,87,62,78,69,60,59,62,44
Meridian MS,MS,711,2017,68,100,60,95,75,43,53,76,70
Miami-Ft. Lauderdale FL,FL,528,2004,37,7,29,34,7,20,17,11,28
Miami-Ft. Lauderdale FL,FL,528,2005,54,15,8,18,21,13,22,36,23
Miami-Ft. Lauderdale FL,FL,528,2006,43,20,16,34,30,17,29,19,30
Miami-Ft. Lauderdale FL,FL,528,2007,56,32,27,43,15,22,34,44,33
Miami-Ft. Lauderdale FL,FL,528,2008,58,22,22,37,39,17,54,48,20
Miami-Ft. Lauderdale FL,FL,528,2009,54,23,15,53,46,27,45,46,29
Miami-Ft. Lauderdale FL,FL,528,2010,58,43,21,35,24,20,50,36,35
Miami-Ft. Lauderdale FL,FL,528,2011,55,39,42,57,57,24,58,49,47
Miami-Ft. Lauderdale FL,FL,528,2012,56,41,49,49,52,34,57,48,41
Miami-Ft. Lauderdale FL,FL,528,2013,61,38,51,57,54,37,56,57,47
Miami-Ft. Lauderdale FL,FL,528,2014,66,44,46,61,52,37,59,49,48
Miami-Ft. Lauderdale FL,FL,528,2015,62,45,46,61,51,46,55,47,47
Miami-Ft. Lauderdale FL,FL,528,2016,62,47,44,70,51,43,52,48,50
Miami-Ft. Lauderdale FL,FL,528,2017,61,40,45,70,46,49,47,53,60
Milwaukee WI,WI,617,2004,42,7,48,39,12,27,15,17,40
Milwaukee WI,WI,617,2005,65,17,12,23,28,17,22,44,25
Milwaukee WI,WI,617,2006,49,21,23,39,44,24,23,24,40
Milwaukee WI,WI,617,2007,68,36,36,53,18,28,36,58,41
Milwaukee WI,WI,617,2008,64,26,33,43,53,23,63,64,26
Milwaukee WI,WI,617,2009,60,29,21,63,53,36,49,58,40
Milwaukee WI,WI,617,2010,68,53,28,40,30,31,71,44,45
Milwaukee WI,WI,617,2011,59,37,57,64,62,31,66,58,58
Milwaukee WI,WI,617,2012,61,38,72,61,60,45,62,63,57
Milwaukee WI,WI,617,2013,62,36,65,66,63,54,53,64,61
Milwaukee WI,WI,617,2014,71,42,65,70,64,43,59,59,61
Milwaukee WI,WI,617,2015,65,47,65,71,64,55,55,58,64
Milwaukee WI,WI,617,2016,65,46,61,74,68,51,41,58,58
Milwaukee WI,WI,617,2017,64,38,62,74,68,56,43,64,67
Minneapolis-St. Paul MN,MN,613,2004,43,7,43,36,13,31,16,15,33
Minneapolis-St. Paul MN,MN,613,2005,64,15,12,22,21,21,19,46,27
Minneapolis-St. Paul MN,MN,613,2006,50,23,23,38,42,26,24,23,36
Minneapolis-St. Paul MN,MN,613,2007,62,38,37,55,19,31,27,50,39
Minneapolis-St. Paul MN,MN,613,2008,63,25,30,46,46,26,52,57,24
Minneapolis-St. Paul MN,MN,613,2009,57,25,20,62,49,37,38,51,39
Minneapolis-St. Paul MN,MN,613,2010,61,46,26,40,28,30,52,41,49
Minneapolis-St. Paul MN,MN,613,2011,55,35,54,62,65,32,55,58,57
Minneapolis-St. Paul MN,MN,613,2012,56,34,64,57,62,46,50,59,56
Minneapolis-St. Paul MN,MN,613,2013,59,31,65,63,68,48,49,65,62
Minneapolis-St. Paul MN,MN,613,2014,67,41,63,68,62,39,56,57,63
Minneapolis-St. Paul MN,MN,613,2015,62,48,66,69,64,56,47,55,65
Minneapolis-St. Paul MN,MN,613,2016,61,46,61,77,67,51,38,64,61
Minneapolis-St. Paul MN,MN,613,2017,62,37,66,75,66,53,36,68,80
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2004,46,6,64,48,21,23,14,16,31
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2005,64,23,15,25,43,26,15,45,32
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2006,56,22,39,45,48,29,40,28,52
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2007,66,39,48,56,16,47,36,65,54
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2008,68,19,37,46,40,29,51,73,28
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2009,64,18,26,64,47,51,42,57,35
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2010,69,33,38,42,27,29,59,48,50
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2011,54,21,59,62,67,31,55,73,56
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2012,57,24,62,61,64,38,33,69,53
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2013,58,31,62,66,78,44,33,81,58
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2014,64,18,63,68,71,34,45,76,65
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2015,62,29,64,68,80,36,39,70,76
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2016,60,22,61,71,77,34,40,73,67
Minot-Bismarck-Dickinson(Williston) ND,ND,687,2017,63,22,58,76,81,47,36,82,64
Missoula MT,MT,762,2004,41,4,47,31,16,30,16,16,36
Missoula MT,MT,762,2005,74,14,16,29,41,19,13,48,43
Missoula MT,MT,762,2006,41,13,22,39,43,35,27,28,48
Missoula MT,MT,762,2007,63,17,37,55,20,43,26,54,52
Missoula MT,MT,762,2008,63,13,30,48,65,25,46,70,29
Missoula MT,MT,762,2009,53,22,22,52,47,37,48,61,36
Missoula MT,MT,762,2010,56,27,34,38,27,23,38,52,48
Missoula MT,MT,762,2011,55,31,65,64,60,43,61,61,64
Missoula MT,MT,762,2012,56,35,71,65,55,47,57,68,74
Missoula MT,MT,762,2013,59,28,76,78,67,46,50,67,79
Missoula MT,MT,762,2014,70,36,64,69,65,45,60,66,77
Missoula MT,MT,762,2015,61,34,67,73,62,59,50,63,75
Missoula MT,MT,762,2016,59,33,57,78,70,51,53,74,71
Missoula MT,MT,762,2017,59,28,63,81,64,46,45,73,88
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2004,39,7,37,37,10,25,19,18,22
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2005,54,15,10,19,28,9,29,50,24
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2006,49,17,20,37,40,22,30,21,31
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2007,63,26,31,47,18,24,31,58,34
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2008,64,17,27,40,51,19,56,66,19
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2009,55,17,17,56,51,30,45,57,33
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2010,59,38,24,38,27,27,56,46,41
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2011,60,32,57,65,62,27,62,67,50
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2012,63,40,62,61,65,45,58,65,52
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2013,65,37,66,66,71,49,55,73,58
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2014,77,44,56,71,75,35,63,67,61
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2015,68,43,60,77,74,46,63,64,58
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2016,68,50,59,73,73,40,54,68,54
Mobile AL-Pensacola (Ft. Walton Beach) FL,FL,686,2017,65,39,53,72,72,46,61,76,64
Monroe LA-El Dorado AR,AR,628,2004,58,19,35,64,19,57,23,17,44
Monroe LA-El Dorado AR,AR,628,2005,84,28,18,34,0,21,25,32,31
Monroe LA-El Dorado AR,AR,628,2006,54,43,31,57,26,60,16,22,41
Monroe LA-El Dorado AR,AR,628,2007,61,86,47,62,15,37,35,78,30
Monroe LA-El Dorado AR,AR,628,2008,61,65,32,50,51,55,47,68,23
Monroe LA-El Dorado AR,AR,628,2009,60,32,29,66,53,63,56,60,35
Monroe LA-El Dorado AR,AR,628,2010,66,86,36,49,34,48,58,57,31
Monroe LA-El Dorado AR,AR,628,2011,65,50,60,81,59,46,65,65,43
Monroe LA-El Dorado AR,AR,628,2012,61,49,75,69,62,65,59,69,53
Monroe LA-El Dorado AR,AR,628,2013,67,42,72,79,63,62,55,73,58
Monroe LA-El Dorado AR,AR,628,2014,72,45,61,82,73,48,71,59,69
Monroe LA-El Dorado AR,AR,628,2015,69,60,65,83,67,78,67,56,60
Monroe LA-El Dorado AR,AR,628,2016,66,57,58,89,74,54,63,70,48
Monroe LA-El Dorado AR,AR,628,2017,66,44,56,89,81,45,71,78,58
Monterey-Salinas CA,CA,828,2004,38,4,44,32,12,26,11,12,29
Monterey-Salinas CA,CA,828,2005,51,12,10,20,14,17,19,45,35
Monterey-Salinas CA,CA,828,2006,41,20,22,38,27,32,22,22,39
Monterey-Salinas CA,CA,828,2007,53,16,33,44,12,25,28,41,35
Monterey-Salinas CA,CA,828,2008,51,10,27,41,49,21,41,45,23
Monterey-Salinas CA,CA,828,2009,49,10,19,50,46,43,35,42,35
Monterey-Salinas CA,CA,828,2010,49,29,25,31,19,39,48,26,44
Monterey-Salinas CA,CA,828,2011,49,23,53,58,54,36,49,47,55
Monterey-Salinas CA,CA,828,2012,52,25,64,50,48,54,39,58,51
Monterey-Salinas CA,CA,828,2013,59,23,68,58,57,48,38,60,53
Monterey-Salinas CA,CA,828,2014,59,30,60,61,48,49,38,53,68
Monterey-Salinas CA,CA,828,2015,55,26,62,56,51,72,31,50,70
Monterey-Salinas CA,CA,828,2016,53,32,58,70,53,64,29,49,59
Monterey-Salinas CA,CA,828,2017,57,27,66,67,51,64,28,55,72
Montgomery (Selma) AL,AL,698,2004,43,7,40,47,13,28,26,11,33
Montgomery (Selma) AL,AL,698,2005,66,19,9,23,29,22,29,47,27
Montgomery (Selma) AL,AL,698,2006,48,26,27,45,65,35,40,19,41
Montgomery (Selma) AL,AL,698,2007,61,48,38,62,18,49,46,61,32
Montgomery (Selma) AL,AL,698,2008,68,31,28,49,54,31,81,57,21
Montgomery (Selma) AL,AL,698,2009,59,34,19,59,50,52,59,51,28
Montgomery (Selma) AL,AL,698,2010,62,59,24,43,27,27,65,40,45
Montgomery (Selma) AL,AL,698,2011,64,57,55,65,64,37,76,62,46
Montgomery (Selma) AL,AL,698,2012,64,72,69,67,61,54,78,63,49
Montgomery (Selma) AL,AL,698,2013,69,65,70,79,66,58,70,70,53
Montgomery (Selma) AL,AL,698,2014,77,100,62,78,66,47,82,61,52
Montgomery (Selma) AL,AL,698,2015,80,94,67,83,72,55,74,61,56
Montgomery (Selma) AL,AL,698,2016,72,88,56,79,75,46,75,60,53
Montgomery (Selma) AL,AL,698,2017,68,78,59,77,73,52,79,73,64
Nashville TN,TN,659,2004,50,10,47,44,17,31,23,18,27
Nashville TN,TN,659,2005,64,16,11,26,30,25,27,44,33
Nashville TN,TN,659,2006,52,23,25,47,45,28,41,23,41
Nashville TN,TN,659,2007,68,35,40,64,22,36,39,54,43
Nashville TN,TN,659,2008,71,29,33,54,53,30,65,66,23
Nashville TN,TN,659,2009,65,25,22,74,57,55,46,55,36
Nashville TN,TN,659,2010,70,64,26,50,32,39,78,54,52
Nashville TN,TN,659,2011,64,48,57,76,70,39,75,64,66
Nashville TN,TN,659,2012,66,45,67,65,68,54,68,63,63
Nashville TN,TN,659,2013,68,36,62,70,79,50,65,72,63
Nashville TN,TN,659,2014,79,43,59,77,80,41,77,65,66
Nashville TN,TN,659,2015,70,49,61,72,76,51,73,59,62
Nashville TN,TN,659,2016,68,42,55,79,77,49,64,66,64
